Unnamed: 0,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category,sentiment
401,de_0412542,product_de_0201812,reviewer_de_0742265,1,"Das Produkt sieht gut aus und wäre eine echte Erleichterung, wenn es funktionieren würde. Sobald der Gurt unter einigermaßen Spannung steht, kann man ihn nicht mehr lösen. Unter Druck löst der Verriegelungsmechanismus nicht mehr aus. Ich musste alle 4 Gurte mit dem Cuttermesser lösen : (",Leider unbrauchbar,de,home_improvement,negative
11271,es_0584161,product_es_0938927,reviewer_es_0380979,2,Es fácil de instalar pero pasados unos cuantos meses pierde el color completamente.,Pierde el color facilmente,es,home,negative
21607,ja_0262711,product_ja_0149899,reviewer_ja_0765795,2,500ミリの缶ビールを縦に置くスペースが、フレッシュルームとドアポケットの3段目しかない。缶ビールなら横に入れればいいが、同程度の大きさの保存容器や開封済みの瓶などは横に置けないため、ドアポケットの最上段を外して2段目に入れています。棚の高さが調整できればいいのに固定だし。あと照明が暗い。白物家電は実物を見ないとダメだと反省しています。,棚の高さとドアポケットが使いにくい,ja,other,negative
20834,ja_0520370,product_ja_0065427,reviewer_ja_0735279,1,動作が不安定でフラッシュしない時がある、ピーっと言うではなく「バリバリ」と小さな音がするだけです。この前に「動物キラー」を購入してますが比較しても音などは明らかにおかしいです。ですから効果のほどは測定できません。,動作が不安定,ja,home_improvement,negative
11168,es_0650510,product_es_0001797,reviewer_es_0363384,2,"Funciona bien, no hay interferencias ni nada parecido, es perfectamente compatible la carga con el funcionamiento de los auriculares, pero mi mala nota es que no admite carga rápida como anuncia","funciona, pero sin carga rapida",es,home,negative
26542,zh_0636036,product_zh_0803656,reviewer_zh_0877869,2,"感觉这本书的出版完全是偏稿费,很失望的作品,较解忧杂货铺相比都差了很多",骗稿费的作品,zh,digital_ebook_purchase,negative
16795,fr_0040868,product_fr_0563786,reviewer_fr_0827339,2,"La boite a été rescotchée, il ne s'agit pas des adhésifs d'origine, c'est sur. PAS DE MODE D'EMPLOI en français, alors que sur la boite, tout est écrit en français, il manque des chose dans la boite. J'accepte d'avoir des produit reconditionné, SI C'EST PRÉCISE AVANT, et surtout pas au prix du NEUF. Je me tâte a tout renvoyer, INADMISSIBLE. Très déçu du service Amazon.","Produit de toute evidence NON neuf, Manque monde d'emploi en francais (pourtant, la boite est francaise, boite rescotchée)",fr,electronics,negative
6310,en_0806226,product_en_0914506,reviewer_en_0887012,2,They are very uncomfortable. I can't sleep on them!!,They are uncomfortable!,en,home,negative
20183,ja_0756019,product_ja_0334867,reviewer_ja_0399679,1,わたしには効果なしでした。高いし、友達にはオススメしないかな。,だめ,ja,book,negative
506,de_0978322,product_de_0005429,reviewer_de_0570495,1,"nicht meins, nach dem einführen schmerzen, sitzen ging gar nicht, liegen auch nicht, raus damit, sauber gemacht und ab in den Schrank! da werden sie wohl auch bleiben",nicht meins,de,drugstore,negative
26314,zh_0991902,product_zh_0040201,reviewer_zh_0579547,2,对专业工作者，没用，过于简单。对非专业的爱好者，用不上，缺少常见的开花植物。作者离现实远一些。,不推荐,zh,book,negative
21745,ja_0314091,product_ja_0413624,reviewer_ja_0297524,2,新しいマネジメントスタイルなのかと期待していましたが、これまでいろいろ読んでいたものと重複する内容も多いので 初心者向きでしたね。,ちょっとがっかり,ja,book,negative
21288,ja_0020110,product_ja_0258241,reviewer_ja_0988861,2,★2つは、発送が早かったからと、安価な設定です。シリコン製の美しい色のバンドと黒いバンドのオマケも評価して良いと思います。深夜の注文の翌日昼下がりに届きました。ワクワクしながら荷を解き、初期充電までは問題ありませんでした。しかし、そこからの画面の反応が非常に遅く、表示を見ながらスクロールしようとしても反応なく、表示はすぐにきえるので、スクロールできているかどうかも不明。これでは、自転車で走りながら表示画面を確認なんてことは不可能です。スポーツ用どころか、日常にも使えません。非常に残念です。,反応遅くて使えない！,ja,pc,negative
20526,ja_0530015,product_ja_0430246,reviewer_ja_0485036,1,鉱物系にぴったりと書いてありますが、鉱物系では穴が大きすぎて小さい塊はすくえません。 また、スコップが人間の頭サイズくらいある大きさなので穴もかなり大きいです。 どこらへんが猫好きが考えたスコップなのか全くわかりません笑,穴が大きすぎる,ja,pet_products,negative
10245,es_0912044,product_es_0459212,reviewer_es_0559985,1,"He recibido la caja rota y el micrófono solo funciona pegado a la boca, y lo está colgando no se te escucha.",Caja rota y micrófono solo funciona pegado a la boca,es,wireless,negative
25351,zh_0063985,product_zh_0811654,reviewer_zh_0551267,1,我的评论不是针对商品，是针对亚马逊，管理混乱，千万别在帐户里有余额，简单的加减乘除都能搞错，说要和财务联系，结果一个多月过去了，问题不但没有解决反而越搞越乱，每次打电话又要重新复述问题，又说不清楚前个客服解决问题的进度，又要重新跟进，前后打了近二十个电话，时间过去了一个多月，问题还没有解决，等我把帐户余额提现完，永远不会再用亚马逊。,亚马逊就是个狗屁,zh,apparel,negative
6966,en_0926788,product_en_0718625,reviewer_en_0753652,2,Require too much assembly and received broken parts due to poor packaging.,... too much assembly and received broken parts due to poor packaging.,en,office_product,negative
25112,zh_0693495,product_zh_0002005,reviewer_zh_0666604,1,快递不送货，要自己去取，还规定在当天12点到12点15分。无语。,还没试,zh,automotive,negative
20956,ja_0183767,product_ja_0339667,reviewer_ja_0730001,1,買ったばかりの時の聞こえかたなど、良いのですが 少し引っ張りと、イヤホンならではの コードの引っ掛かり時に、軽く引っぱったりするだけど、音量が小さくなる。この製品を何個も使ってるが、だいたい３ヶ月位使うと、音量が小さくなる。強度がよわい。,強度が弱い。コードひっかかりなど,ja,wireless,negative
26692,zh_0841205,product_zh_0948602,reviewer_zh_0871667,2,书还没看，先被质量吓到。切面粗糙，封皮包不住内里，纸质也差，疑似盗版。,质量差,zh,book,negative
16185,fr_0816250,product_fr_0554301,reviewer_fr_0122740,2,machine bas de gamme obliger de relier une feuille par une feuille fourni avec un kit de demarrage incomplet manquer les feuilles en cartons pour la fin de dossier très déçu,kit de demarrage incomplet,fr,office_product,negative
296,de_0450987,product_de_0400960,reviewer_de_0519884,1,Habe die ware bis heute nicht bekommen.,Leider keine Lieferung erhalten,de,book,negative
16942,fr_0638478,product_fr_0578511,reviewer_fr_0909765,2,Heureusement que j.ai pu l’avoir à 35 euros pendant les prime days car ça les vaut à peine Métal très fin et surtout très flexible. Quand la boîte est arrivée la porte arrière ne se fermait pas car déformation de la boîte Au moins la faiblesse du métal m’a permis de redresser ça facilement mais j.ai peur qu’avec le temps ou qu.en cas de colis pesant la boîte se déforme. Je déconseille au prix proposé,Qualité très moyenne,fr,home_improvement,negative
26639,zh_0811803,product_zh_0629227,reviewer_zh_0437507,2,书封面好多划痕，有被压过的痕迹，而且发票和发货清单好模糊，真怀疑是不是盗版，很不愉快的一次购物,书的质量有问题,zh,book,negative
565,de_0787335,product_de_0891988,reviewer_de_0992589,1,beide Lampen funktionieren nicht wenn es dunkel wird für diesen Preis nicht zu empfellen,funktionieren nicht,de,lawn_and_garden,negative
6074,en_0312470,product_en_0200431,reviewer_en_0903760,2,The delivery was in front of my door but went to the wrong address didn't bring my package.,That it didnt come,en,jewelry,negative
25447,zh_0389607,product_zh_0035110,reviewer_zh_0172561,1,真的是够了，除了第一章与标题有关，其它都是其它书里拼出来的,别买，小心上当,zh,digital_ebook_purchase,negative
5837,en_0038946,product_en_0006851,reviewer_en_0722763,1,"I REALLY wanted to love this protein powder, but it gave me terrible gas and the flavor wasn't very good. I tried using it to make chia pudding as well and it came out very bitter.",I REALLY wanted to love this protein powder,en,grocery,negative
10704,es_0188470,product_es_0657165,reviewer_es_0719400,1,aver me gusta pero tiene poca aderencia xq ni ija me los kita y tiene 10 meses,el precio calidad,es,baby_product,negative
16754,fr_0826967,product_fr_0572397,reviewer_fr_0274137,2,"Pratique pour allumer les bougies. Cependant, après quelques mois d'usage (une dizaine d'allumages par semaine), la charge faiblit de plus en plus pour en arriver à ne pouvoir allumer plus qu'une seule bougie avec une pleine charge. Donc, achat inutile.",Ne fonctionne pas très longtemps,fr,home,negative
16143,fr_0105761,product_fr_0737874,reviewer_fr_0686072,2,"Erreur dans la description, 6 spots livrés au lieu de 8 annoncés.",Description incorrect,fr,home_improvement,negative
1319,de_0817170,product_de_0181322,reviewer_de_0429980,2,"Ich hätte den ,,Joint'' für die Mottowoche in der Schule gebraucht. Hatte diesen 5 Tage davor bestellt und es hieß das er pünktlich ein Tag davor ankommen sollte. Heute ist Sonntag und bisher wurde immer noch nichts geliefert...einfach nur schade und unnötig Geld ausgegeben...",Schlechter Versand,de,toy,negative
16018,fr_0644014,product_fr_0042663,reviewer_fr_0894208,2,"Rien de vraiment intéressant, ne vaut pas le coup pour trouver des idées ""nouvelles"" livre sans grand interêt",Pas vraiment d'idées nouvelles,fr,book,negative
15821,fr_0585600,product_fr_0595117,reviewer_fr_0330028,1,"Deçue de la responsabilité d'amazon par rapport à la livraison, ils ont livré un seul produit, j'avait commandé et payé 2. Amazon dit qu'ils n'ont pas vendu le produit par contre le produit il est arrivé avec un emballage amazon. Deçue même s'ils ont remboursé suite à ma demande",Irresponsabilité d'amazon,fr,wireless,negative
5483,en_0001265,product_en_0568088,reviewer_en_0865612,1,"The delivery took longer than expected. However, I was going to give it a chance but when I opened the box the item looked beat up, one part was broken and another part and one of the hinges was on the wrong side.",Disappointed,en,home,negative
11083,es_0399960,product_es_0651289,reviewer_es_0250426,2,Para mi gusto tiene un enfoque demasiado amplio.La batería no me dura ia jornada laboral noctura.En general creo que la relación calidad-precio es mala.,Suspenso.,es,sports,negative
10271,es_0388382,product_es_0264488,reviewer_es_0853539,1,"La caja ha llegado en mal estado, y la sorpresa ha sido cuando la he abierto y el producto es usado, es la 1 vez que me pasa en Amazon pero tengo que decirlo. Muy mal.",Producto usado,es,home_improvement,negative
25871,zh_0073634,product_zh_0398665,reviewer_zh_0784860,1,书的质量很差 我很不满意 亚马逊为何会有如此质量的书 以后绝不会再选择亚马逊。。。 再见。。,书页的纸张很差,zh,book,negative
1553,de_0029406,product_de_0812372,reviewer_de_0686581,2,"Glaube nicht, dass das ein echtes Fell ist. Meine Kleine schwitzt mit diesem Teil sehr stark. Habe ein anderes gekauft, bin damit zufrieden(er).",Nicht empfehlenswert,de,baby_product,negative
20840,ja_0998895,product_ja_0223783,reviewer_ja_0164511,1,可愛く気に入っていましたが、接合部分の縫い目が荒く翌日にはパックリと割れ中が見えていました。中の綿を子供が口にしてしまったら危ないので返品よりも自分で縫い直しましたが… やはり安いだけあるなーと思いました。,安いだけある、,ja,baby_product,negative
25639,zh_0141921,product_zh_0121236,reviewer_zh_0162535,1,味道跟我国外代购的有区别的，有些怀疑产品质量，没牛奶味,怀疑质量,zh,grocery,negative
20863,ja_0923729,product_ja_0163858,reviewer_ja_0204363,1,どのサイズも仕上がりがひどい。他社の製品ではこんなことはありませんでした。,使えません,ja,home_improvement,negative
11585,es_0111900,product_es_0923063,reviewer_es_0283322,2,"Llego con un brazo lateral roto, son de plastico, lo que no es necesariamente malo, pero al ver la rotura te das cuenta de la fragilidad de los laterales, por lo que la devolví y compré otra con los brazos laterales metalicos.",Llego rota,es,kitchen,negative
879,de_0105092,product_de_0972873,reviewer_de_0600837,1,Rund um den Rand ist Luft. Das sieht nicht gut aus,Nicht schön,de,wireless,negative
